Product,Brand,SKU,Category,Old Image,New Image,Recovery Source,Recovery Confidence,Final Visibility
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","LAG-BCH-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060721_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-bch-91121k/1789294170105-lag-bch-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","ALI-BCH-85121K","Faucets","https://www.jaquar.com/images/thumbs/0067408_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ali-bch-85121k/1789292878362-ali-bch-85121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","KUP-BCH-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0053349_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-bch-35121kpm/1789292778763-kup-bch-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","OPP-BCH-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060316_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-bch-15121kpm/1789292775111-opp-bch-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","VGP-BCH-81121K","Faucets","https://www.jaquar.com/images/thumbs/0060356_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vgp-bch-81121k/1789292729116-vgp-bch-81121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","ORP-BCH-10121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060288_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/orp-bch-10121kpm/1789292771148-orp-bch-10121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Chrome","Jaquar","FUP-BCH-29121KPM","Faucets","https://www.jaquar.com/images/thumbs/0057164_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-bch-29121kpm/1789287796944-fup-bch-29121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","FUP-BLM-29121KPM","Faucets","https://www.jaquar.com/images/thumbs/0057165_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-blm-29121kpm/1789287796881-fup-blm-29121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","LAG-BLM-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060722_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-blm-91121k/1789294169984-lag-blm-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","VGP-BLM-81121K","Faucets","https://www.jaquar.com/images/thumbs/0060357_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vgp-blm-81121k/1789292728174-vgp-blm-81121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","ORP-BLM-10121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060287_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/orp-blm-10121kpm/1789292771037-orp-blm-10121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","OPP-BLM-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060314_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-blm-15121kpm/1789292774894-opp-blm-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","KUP-BLM-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0052274_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-blm-35121kpm/1789292778625-kup-blm-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","FLP-BLM-5121KPM","Faucets","https://www.jaquar.com/images/thumbs/0057306_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/flp-blm-5121kpm/1789288151629-flp-blm-5121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Black Matt","Jaquar","ALI-BLM-85121K","Faucets","https://www.jaquar.com/images/thumbs/0052183_exposed-parts-of-floor-mounted-single-lever-bath-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ali-blm-85121k/1789292877447-ali-blm-85121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Blush Gold Bright PVD","Jaquar","LAG-BGP-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060728_exposed-parts-of-floor-mounted-single-lever-bath-mixer-blush-gold-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-bgp-91121k/1789288240922-lag-bgp-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Blush Gold Bright PVD","Jaquar","KUP-BGP-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0059194_exposed-parts-of-floor-mounted-single-lever-bath-mixer-blush-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-bgp-35121kpm/1789288087761-kup-bgp-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Blush Gold Bright PVD","Jaquar","OPP-BGP-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060315_exposed-parts-of-floor-mounted-single-lever-bath-mixer-blush-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-bgp-15121kpm/1789288080216-opp-bgp-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Blush Gold Bright PVD","Jaquar","FUP-BGP-29121KPM","Faucets","https://www.jaquar.com/images/thumbs/0057166_exposed-parts-of-floor-mounted-single-lever-bath-mixer-blush-gold-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-bgp-29121kpm/1789287796205-fup-bgp-29121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","FUP-CHR-29121KPM","Faucets","https://www.jaquar.com/images/thumbs/0059287_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-chr-29121kpm/1789287871745-fup-chr-29121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","ALI-CHR-85121K","Faucets","https://www.jaquar.com/images/thumbs/0067380_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ali-chr-85121k/1789292880437-ali-chr-85121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","FLP-CHR-5121KPM","Faucets","https://www.jaquar.com/images/thumbs/0048267_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/flp-chr-5121kpm/1789288152576-flp-chr-5121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","VGP-CHR-81121K","Faucets","https://www.jaquar.com/images/thumbs/0032029_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vgp-chr-81121k/1789292730234-vgp-chr-81121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","LAG-CHR-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060720_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-chr-91121k/1789294171468-lag-chr-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","ORP-CHR-10121KPM","Faucets","https://www.jaquar.com/images/thumbs/0031377_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/orp-chr-10121kpm/1789292773705-orp-chr-10121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","KUP-CHR-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060256_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-chr-35121kpm/1789292781054-kup-chr-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Chrome","Jaquar","OPP-CHR-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0031328_exposed-parts-of-floor-mounted-single-lever-bath-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-chr-15121kpm/1789292776735-opp-chr-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Bright PVD","Jaquar","LAG-GBP-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060727_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-gbp-91121k/1789294165254-lag-gbp-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Bright PVD","Jaquar","FUP-GBP-29121KPM","Faucets","https://www.jaquar.com/images/thumbs/0057167_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-gbp-29121kpm/1789287795808-fup-gbp-29121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Bright PVD","Jaquar","OPP-GBP-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060313_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-gbp-15121kpm/1789288079733-opp-gbp-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Bright PVD","Jaquar","KUP-GBP-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0055885_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-gbp-35121kpm/1789288087681-kup-gbp-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Matt PVD","Jaquar","KUP-GMP-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0055567_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-gmp-35121kpm/1789288086438-kup-gmp-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Matt PVD","Jaquar","OPP-GMP-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060312_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-gmp-15121kpm/1789288079273-opp-gmp-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Gold Matt PVD","Jaquar","LAG-GMP-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060723_exposed-parts-of-floor-mounted-single-lever-bath-mixer-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-gmp-91121k/1789294168788-lag-gmp-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Graphite","Jaquar","ORP-GRF-10121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060286_exposed-parts-of-floor-mounted-single-lever-bath-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/orp-grf-10121kpm/1789292770871-orp-grf-10121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Graphite","Jaquar","KUP-GRF-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060345_exposed-parts-of-floor-mounted-single-lever-bath-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-grf-35121kpm/1789292776688-kup-grf-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Graphite","Jaquar","ALI-GRF-85121K","Faucets","https://www.jaquar.com/images/thumbs/0067362_exposed-parts-of-floor-mounted-single-lever-bath-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ali-grf-85121k/1789292876910-ali-grf-85121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Graphite","Jaquar","OPP-GRF-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060311_exposed-parts-of-floor-mounted-single-lever-bath-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-grf-15121kpm/1789292774847-opp-grf-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Graphite","Jaquar","VGP-GRF-81121K","Faucets","https://www.jaquar.com/images/thumbs/0060358_exposed-parts-of-floor-mounted-single-lever-bath-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vgp-grf-81121k/1789292726448-vgp-grf-81121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Lever: Black Chrome | Body: Black Matt","Jaquar","LAG-BBC-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060725_exposed-parts-of-floor-mounted-single-lever-bath-mixer-lever-black-chrome-body-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-bbc-91121k/1789294167086-lag-bbc-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Lever: Gold Bright PVD | Body: Gold Matt PVD","Jaquar","LAG-GMG-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060726_exposed-parts-of-floor-mounted-single-lever-bath-mixer-lever-gold-bright-pvd-body-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-gmg-91121k/1789294165342-lag-gmg-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Lever: Gold Matt PVD | Body: Black Matt","Jaquar","LAG-BGM-91121K","Faucets","https://www.jaquar.com/images/thumbs/0060724_exposed-parts-of-floor-mounted-single-lever-bath-mixer-lever-gold-matt-pvd-body-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/lag-bgm-91121k/1789294168134-lag-bgm-91121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Stainless Steel","Jaquar","ALI-SSF-85121K","Faucets","https://www.jaquar.com/images/thumbs/0060570_exposed-parts-of-floor-mounted-single-lever-bath-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ali-ssf-85121k/1789292868048-ali-ssf-85121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Stainless Steel","Jaquar","VGP-SSF-81121K","Faucets","https://www.jaquar.com/images/thumbs/0060560_exposed-parts-of-floor-mounted-single-lever-bath-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vgp-ssf-81121k/1789292726773-vgp-ssf-81121k.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Stainless Steel","Jaquar","KUP-SSF-35121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060680_exposed-parts-of-floor-mounted-single-lever-bath-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kup-ssf-35121kpm/1789292776474-kup-ssf-35121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Stainless Steel","Jaquar","ORP-SSF-10121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060445_exposed-parts-of-floor-mounted-single-lever-bath-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/orp-ssf-10121kpm/1789292770922-orp-ssf-10121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Parts of Floor Mounted Single Lever Bath Mixer - Stainless Steel","Jaquar","OPP-SSF-15121KPM","Faucets","https://www.jaquar.com/images/thumbs/0060465_exposed-parts-of-floor-mounted-single-lever-bath-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-ssf-15121kpm/1789292774034-opp-ssf-15121kpm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Shower Mixer (Wall Mounted) - Antique Bronze","Jaquar","OPP-ABR-15655PM","Faucets","https://www.jaquar.com/images/thumbs/0052032_exposed-shower-mixer-wall-mounted-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-abr-15655pm/1789291911735-opp-abr-15655pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Shower Mixer (Wall Mounted) - Antique Copper","Jaquar","OPP-ACR-15655PM","Faucets","https://www.jaquar.com/images/thumbs/0040796_exposed-shower-mixer-wall-mounted-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/opp-acr-15655pm/1789291904521-opp-acr-15655pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Shower Mixer (Wall Mounted) - Black  Chrome","Jaquar","FLP-BCH-5655PM","Faucets","https://www.jaquar.com/images/thumbs/0061220_exposed-shower-mixer-wall-mounted-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/flp-bch-5655pm/1789287274956-flp-bch-5655pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Exposed Shower Mixer (Wall Mounted) - Black  Matt","Jaquar","FLP-BLM-5655PM","Faucets","https://www.jaquar.com/images/thumbs/0061221_exposed-shower-mixer-wall-mounted-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/flp-blm-5655pm/1789287273578-flp-blm-5655pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
